API Well Number,County,Company Name,API Hole Number,Sidetrack,Completion,Well Type,Production Field Name,Well Status,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, MCF","Water Produced, bbl",Reporting Year,Location 1
31013146000000,13,"Cotton Well Drilling Co., Inc.",14600,0,0,GD,Lakeshore,AC,Calhoun #3139,Westfield,Medina,12,4715,0,1993,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31029200860000,29,Depew Union Free School District,20086,0,0,GD,Alden-Lancaster,AC,Depew School Dist. 4,Lancaster,Medina,12,632,5,1993,"Lancaster, NY
(42.90039405300047, -78.67012970499968)"
31029154360000,29,Open Flow Gas Supply Corp.,15436,0,0,GD,Brant-Eden,AC,Wolfer #1451,Brant,Medina,11,1957,111,1993,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013177200000,13,"REI-NY, Inc.",17720,0,0,GD,Lakeshore,AC,Oag 5,Gerry,Medina,12,326,0,1993,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31081209800000,81,Brooklyn Union Gas Co.,20980,0,0,SG,Not Applicable,PA,JFK Strat Well 1,Queens,Not Applicable,0,0,0,1995,"Queens, NY
(40.714002862000484, -73.82998687399964)"
31013123670000,13,Belden & Blake Corporation,12367,0,0,GD,Lakeshore,AC,Fairbanks Unit 498 #1,Arkwright,Medina,7,2978,0,1986,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31029142600000,29,"Stedman Energy, Inc.",14260,0,0,GD,Brant-Eden,AC,Blakely #1,Eden,Medina,3,1646,0,1987,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31029139360000,29,"Solar Sportsystems, Inc.",13936,0,0,GD,Elma,AC,Fee No 4,Elma,Medina,12,649,0,1989,"Elma, NY
(42.8488412640005, -78.64054591599967)"
31013189970000,13,"Universal Resources Holdings , Inc.",18997,0,0,GD,Lakeshore,AC,Watso # 3,Ripley,Medina,12,1462,0,1993,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31037031000000,37,Seneca Resources Corp.,3100,0,0,GD,Alden-Lancaster,AC,Miller #1864-I,Darien,Medina,12,5221,0,1993,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013152050000,13,Great Lakes Energy Partners,15205,0,0,GD,Lakeshore,AC,"Berg,E 2",Chautauqua,Medina,12,101,0,2000,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31051173950000,51,"Lenape Resources, Inc.",17395,0,0,GD,Avon,AC,Steele 1,Avon,Medina,11,1450,,2000,"Avon, NY
(42.91258218200045, -77.74701633399968)"
31013156100000,13,Great Lakes Energy Partners,15610,0,0,GD,Lakeshore,AC,"Wassink, R 2",Clymer,Medina,12,2981,275,1994,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31069205890000,69,Seneca Resources Corp.,20589,0,0,GD,East Bloomfield,AC,Steele R&G (6798),East Bloomfield,Medina,11,9312,50,2000,"East Bloomfield, NY
(42.8970310410005, -77.44275974599964)"
31029200620000,29,"GFS Energy, Inc.",20062,0,0,GD,Brant-Eden,AC,Telaak #1,Boston,Medina,12,3392,0,1986,"Boston, NY
(42.6409508320005, -78.73951583799965)"
31029218020000,29,"Subsea Oil & Gas, Inc.",21802,0,0,GD,Alden-Lancaster,AC,Owen #2,Newstead,Medina,12,2893,30,1994,"Newstead, NY
(42.96042359900048, -78.52367565699967)"
31013129500000,13,"Cotton Well Drilling Co., Inc.",12950,0,0,GD,Lakeshore,IN,#5 Joint Venture,Dunkirk,Medina,0,0,0,1997,"Dunkirk, NY
(42.487243753000485, -79.33577835999967)"
31013125870000,13,"Stedman Energy, Inc.",12587,0,0,GD,Lakeshore,AC,NYSRA #4-11,Harmony,Medina,0,0,0,1988,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31029144070000,29,"Schreiner Oil & Gas, Inc.",14407,0,0,GD,East Aurora,AC,McNeil 829,Aurora,Medina,12,487,0,1999,"Aurora, NY
(42.75771390300048, -76.70292830999966)"
31013162810000,13,"Schmitz, Michael E.",16281,0,0,GD,Lakeshore,AC,Reed & Son 2,Sherman,Medina,3,0,,2000,"Sherman, NY
(42.159343358000456, -79.59595849699963)"
31029152490000,29,"Weil Resources, Inc.",15249,0,0,GD,Buffalo Creek,AC,Marr-Serena #1,Marilla,Medina,12,2143,2,1993,"Marilla, NY
(42.83851105500048, -78.55520668799966)"
31029197680000,29,"Stedman Energy, Inc.",19768,0,0,GD,Brant-Eden,AC,Janik 2,Brant,Medina,12,2941,0,1992,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013105650000,13,Belden & Blake Corporation,10565,0,0,GD,Lakeshore,AC,Pettit 55,Chautauqua,Medina,12,2323,19,1998,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31009171800000,9,Seneca Resources Corp.,17180,0,0,GD,Lakeshore,AC,Pagett #224,Dayton,Medina,12,1320,0,1996,"Dayton, NY
(42.41671428500047, -78.97703918699966)"
31029151920000,29,"Schreiner Oil & Gas, Inc.",15192,0,0,GD,East Aurora,IN,Yates 821,Aurora,Medina,12,851,0,1996,"Aurora, NY
(42.75771390300048, -76.70292830999966)"
31013166230000,13,Great Lakes Energy Partners,16623,0,0,GD,Lakeshore,AC,D & C 2,Gerry,Medina,12,15396,45,1990,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31037195170000,37,United States Gypsum Co.,19517,0,0,GD,Indian Falls,AC,McTarnaghan #1,Oakfield,Medina,11,234,0,1998,"Oakfield, NY
(43.0659900280005, -78.27070835599966)"
31013180050000,13,"Vanstrom, Donald",18005,0,0,GD,Lakeshore,AC,Vanstrom #1,Ellicott,Medina,12,450,0,1994,"Ellicott, NY
(42.8744233810005, -78.85339824199963)"
31029082340000,29,Seneca Resources Corp.,8234,0,0,GD,Orchard Park-Hamburg,AC,Brock(Engler)#129-I,Orchard Park,Medina,11,1888,0,1987,"Orchard Park, NY
(42.76718214500045, -78.74387926899965)"
31051174320000,51,"Lenape Resources, Inc.",17432,0,0,GD,Avon,AC,Moran 1,Avon,Medina,0,137,0,1997,"Avon, NY
(42.91258218200045, -77.74701633399968)"
31051138400000,51,"Big Tree, LLC",13840,0,0,GD,Silver Lake,IN,Sliker 1,Leicester,Medina,1,130,0,1995,"Leicester, NY
(42.7719921900005, -77.89395719199968)"
31013183160000,13,Seneca Resources Corp.,18316,0,0,GD,Lakeshore,AC,"Youngberg, L #6280",Cherry Creek,Medina,12,3574,14,1991,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31029200150000,29,"Piall, Theresa",20015,0,0,GD,Lakeview,AC,Piall 1,Brant,Medina,12,3659,0,1986,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31029142580000,29,"Weil Resources, Inc.",14258,0,0,GD,Buffalo Creek,AC,Ells #2,Marilla,Medina,12,5102,0,1992,"Marilla, NY
(42.83851105500048, -78.55520668799966)"
31013218060000,13,"Lenape Resources, Inc.",21806,0,0,GD,Lakeshore,AC,Padd #1,Busti,Medina,4,1282,5,1990,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013110420000,13,Belden & Blake Corporation,11042,0,0,GD,Lakeshore,AC,Duink 186,Mina,Medina,12,1549,13,1998,"Mina, NY
(42.129732772000466, -79.68820686199967)"
31003075030000,3,"Vandermark Exploration, Inc.",7503,0,0,GD,Gordon Brook,IN,"Ramsey, A #1",Scio,Oriskany,12,11816,4120,1988,"Scio, NY
(42.17333134500046, -77.98390995499966)"
31013223750000,13,"Nornew, Inc.",22375,0,0,GE,Cassadaga Creek,SI,"Michalak, F #7266",Stockton,Upper Devonian,6,1379,0,1998,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31029148960000,29,"Wycoki, Michael",14896,0,0,GD,Elma,AC,Wycoki #1,Elma,Medina,3,120,0,1986,"Elma, NY
(42.8488412640005, -78.64054591599967)"
31121193460000,121,Fault Line Oil Corp.,19346,0,0,GD,Chaffee-Arcade,AC,Drake Inc.-Ziegler 1 1,Arcade,Medina,12,3342,0,1993,"Arcade, NY
(42.533830182000486, -78.42824739199966)"
31013113720000,13,Belden & Blake Corporation,11372,0,0,GD,Lakeshore,AC,Wills 325,Stockton,Medina,12,3072,0,1988,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31037196800000,37,United States Gypsum Co.,19680,0,0,GD,Danley Corners,AC,"Noack, J. #1",Darien,Medina,12,3543,50,1997,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013182610000,13,Great Lakes Energy Partners,18261,0,0,GD,Lakeshore,AC,"Brainard,E 1",Ellington,Medina,12,3088,15,1992,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31013184270000,13,"Kastle Resources Enterprises, Inc.",18427,0,0,GD,Lakeshore,AC,Sheldon NY #3,Cherry Creek,Medina,12,2933,0,1993,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31051174340000,51,"Lenape Resources, Inc.",17434,0,0,GD,Uhley Corners-Caledonia,AC,Lapp 190,York,Medina,12,8148,0,1994,"York, NY
(43.20406110900046, -76.93921900099963)"
31009219980000,9,"Hydrocarbon Generation, Inc.",21998,0,0,GD,Chipmunk,AC,Benson #2,Allegany,Oriskany,12,4000,0,1994,"Allegany, NY
(42.09225282700049, -78.49724943699965)"
31121186820000,121,"Stedman Energy, Inc.",18682,0,0,GD,Chaffee-Arcade,AC,Ressler #1,Arcade,Medina,12,936,0,1989,"Arcade, NY
(42.533830182000486, -78.42824739199966)"
31009180750000,9,"Texas Keystone, Inc.",18075,0,0,GD,Lakeshore,AC,M Salisbury #1,Otto,Medina,12,1417,0,1992,"Otto, NY
(42.356452499000454, -78.83082631199966)"
31013209480000,13,Great Lakes Energy Partners,20948,0,0,GD,Lakeshore,AC,Pardee Enterprises #1,Harmony,Medina,11,15312,0,1989,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31013178870000,13,"Chautauqua Energy,  Inc.",17887,0,0,GD,Lakeshore,AC,Morris 2,Sherman,Medina,2,736,0,1991,"Sherman, NY
(42.159343358000456, -79.59595849699963)"
31037174900000,37,"New York Gas & Oil Co, Inc.",17490,0,0,GD,Alden-Lancaster,AC,Urquhart 1,Darien,Medina,12,594,0,1994,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013220980000,13,"James, Frederick",22098,0,0,GD,Lakeshore,AC,"James, F #1",Harmony,Medina,12,0,0,1993,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31009172410000,9,"Chase, Ronald E. & Karen V.",17241,0,0,GD,Lakeshore,AC,Ackley #1,Dayton,Medina,12,195,0,1996,"Dayton, NY
(42.41671428500047, -78.97703918699966)"
31117050410000,117,"Norris, Robert E. III",5041,0,0,GW,Butler Creek,AC,Reed 1,Butler,Trenton,12,25,0,1993,"Butler, NY
(43.17874249500045, -76.80765956799968)"
31013172180000,13,Great Lakes Energy Partners,17218,0,0,GD,Lakeshore,AC,"Cooper,J 4",Poland,Medina,10,2373,0,1989,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31013137680000,13,Belden & Blake Corporation,13768,0,0,GD,Lakeshore,AC,Swanson 560,Chautauqua,Medina,12,2173,15,1990,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31029202390000,29,"Cotton Well Drilling Co., Inc.",20239,0,0,GD,Brant-Eden,AC,Hornburger C&R #3,Eden,Medina,12,1662,0,1990,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31013159090000,13,"Cotton Well Drilling Co., Inc.",15909,0,0,GD,Lakeshore,AC,Fairbanks #1,Arkwright,Medina,12,2458,0,1994,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31013109990000,13,"Lenape Resources, Inc.",10999,0,0,GD,Lakeshore,AC,Chylinski 182,Ripley,Medina,0,0,0,1985,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013111300000,13,"Lenape Resources, Inc.",11130,0,0,GD,Lakeshore,AC,Post 174,Mina,Medina,4,81,0,1988,"Mina, NY
(42.129732772000466, -79.68820686199967)"
31037174840000,37,"New York Gas & Oil Co, Inc.",17484,0,0,GD,Alden-Lancaster,AC,Buckenmeyer 2,Darien,Medina,0,0,0,1985,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013111790000,13,Belden & Blake Corporation,11179,0,0,GD,Lakeshore,AC,Bowen 1,Westfield,Medina,12,599,0,1990,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31099204460000,99,Equitable Resources Exploraration,20446,0,0,GW,Romulus,PA,Compton 1 (4177),Romulus,Queenston,0,0,0,1989,"Romulus, NY
(42.752202672000465, -76.83289779199964)"
31013110980000,13,Belden & Blake Corporation,11098,0,0,GD,Lakeshore,AC,Wadsworth 100,Portland,Medina,12,1888,15,1994,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31029660140000,29,Romolo Realty Corp.,66014,0,0,GD,Orchard Park-Hamburg,AC,Hamburg-1,Hamburg,Medina,9,11609,0,1987,"Hamburg, NY
(42.71606257200045, -78.83210809599967)"
31013170240000,13,"Nornew, Inc.",17024,0,0,GD,Lakeshore,AC,Pfleeger Unit #1,Busti,Medina,1,17,0,1997,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013179350000,13,"Desert Gas Exploration, Inc.",17935,0,0,GD,Lakeshore,AC,Oag 6,Gerry,Medina,0,0,0,1994,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31013162570000,13,"Stedman Energy, Inc.",16257,0,0,GD,Lakeshore,AC,NYSRA #1-8,Cherry Creek,Medina,1,534,2,1992,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31013148950000,13,"J.M. Resources, Inc.",14895,0,0,GD,Lakeshore,AC,Newbury 6,Ripley,Medina,12,1550,0,1995,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013114270000,13,Belden & Blake Corporation,11427,0,0,GD,Lakeshore,AC,Shoemaker 316,Stockton,Medina,12,2050,36,1997,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31121219080000,121,Miller Gas Corp.,21908,0,0,GD,Cascade Brook,IN,"Howes, A #3",Middlebury,Theresa,0,0,0,1996,"Middlebury, NY
(42.8622307870005, -78.14955952299965)"
31009109420000,9,Belden & Blake Corporation,10942,0,0,GE,Lakeshore,AC,Pratt 2,Otto,Medina,0,0,0,1994,"Otto, NY
(42.356452499000454, -78.83082631199966)"
31037021830000,37,Seneca Resources Corp.,2183,0,0,GD,Roanoke,PA,Bradley(Milligan)#2020-I,Pavilion,Medina,4,3,0,1999,"Pavilion, NY
(42.87466008700045, -78.02324781999965)"
31013137110000,13,L. W. Resources,13711,0,0,GD,Lakeshore,IN,Yerico #1,Dunkirk City,Medina,1,73,1,1987,"Dunkirk City, NY
(42.487243753000485, -79.33577835999967)"
31013132210000,13,Great Lakes Energy Partners,13221,0,0,GD,Lakeshore,AC,Wakely 1,Ripley,Medina,12,858,20,1994,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013116360000,13,Belden & Blake Corporation,11636,0,0,GD,Lakeshore,AC,Berger 288,Chautauqua,Medina,5,222,0,1987,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31029044070000,29,"Sescil, Douglas W.",4407,0,0,GD,Alden-Lancaster,AC,Smith W #1,Newstead,Medina,0,0,0,1988,"Newstead, NY
(42.96042359900048, -78.52367565699967)"
31009172670000,9,Great Lakes Energy Partners,17267,0,0,GD,Lakeshore,AC,"Stone, R #1",Conewango,Medina,12,8357,0,1987,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31013132200000,13,Great Lakes Energy Partners,13220,0,0,GD,Lakeshore,AC,Jones 2,Ripley,Medina,12,2131,0,1990,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013114750000,13,Belden & Blake Corporation,11475,0,0,GD,Lakeshore,AC,Stelmach 1228,Sheridan,Medina,8,661,0,1986,"Sheridan, NY
(42.48838573900048, -79.23725606999966)"
31009180430000,9,"Texas Keystone, Inc.",18043,0,0,GD,Lakeshore,AC,J Salisbury #1,Otto,Medina,12,880,0,1991,"Otto, NY
(42.356452499000454, -78.83082631199966)"
31121160710000,121,United States Gypsum Co.,16071,0,0,GD,Sheldon,AC,"Hibsch, R. #1",Sheldon,Medina,12,663,0,1999,"Sheldon, NY
(42.7372410640005, -78.41924809699964)"
31013166820000,13,Belden & Blake Corporation,16682,0,0,GD,Lakeshore,AC,Trump 639,Westfield,Medina,0,0,0,1985,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31029211050000,29,"Subsea Oil & Gas, Inc.",21105,0,0,GD,Brant-Eden,AC,Sager 1,Brant,Medina,12,1775,20,1995,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013125550000,13,"Cotton Well Drilling Co., Inc.",12555,0,0,GD,Lakeshore,AC,Dix-Ludovicy,Hanover,Medina,12,419,0,1992,"Hanover, NY
(42.963563303000456, -75.37938870499966)"
31121176130000,121,"Lenape Resources, Inc.",17613,0,0,GD,Leicester,AC,"Dries, A #136",Perry,Medina,12,3310,0,1986,"Perry, NY
(42.719613163000474, -78.00549933199966)"
31013185950000,13,"Chautauqua Energy,  Inc.",18595,0,0,GD,Lakeshore,AC,Golem 1,Westfield,Medina,9,1654,0,1991,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013137640000,13,Belden & Blake Corporation,13764,0,0,GD,Lakeshore,AC,Johnson 556 #1,Chautauqua,Medina,0,0,0,1985,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013168190000,13,"REI-NY, Inc.",16819,0,0,OD,Gerry-Charlotte,AC,"Lipari, F #1",Gerry,Bass Island,0,0,0,1990,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31013116270000,13,Belden & Blake Corporation,11627,0,0,GD,Lakeshore,AC,Mancuso 1247,Arkwright,Medina,5,928,31,2000,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31037195380000,37,United States Gypsum Co.,19538,0,0,GD,Indian Falls,PA,Jatczynski 1,Batavia City,Medina,0,4,0,1995,"Batavia City, NY
(42.99836355800045, -78.18823639699963)"
31051161880000,51,"Lenape Resources, Inc.",16188,0,0,GD,Uhley Corners-Caledonia,AC,Nixon 89,Caledonia,Medina,12,872,0,1996,"Caledonia, NY
(42.97387118100045, -77.85328841499967)"
31099175750000,99,"Columbia Natural Resources, Inc.",17575,0,0,GD,Fayette-Waterloo,AC,Harris 2507,Fayette,Queenston,12,27017,0,1987,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31013114850000,13,Belden & Blake Corporation,11485,0,0,GD,Lakeshore,AC,Wills 331,Stockton,Medina,12,814,0,1990,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31013110410000,13,Belden & Blake Corporation,11041,0,0,GD,Lakeshore,AC,Meeder 188,Ripley,Medina,12,5560,132,1992,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013225160000,13,Belden & Blake Corporation,22516,0,0,GD,Lakeshore,AC,Weise #2,Chautauqua,Medina,12,2119,0,1999,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31037030980000,37,Seneca Resources Corp.,3098,0,0,GD,Alden-Lancaster,AC,Higgins #1865-I,Darien,Medina,12,6768,0,1994,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31029138800000,29,L. W. Resources,13880,0,0,GD,Akron,AC,Vanice 1,Newstead,Medina,12,200,0,1996,"Newstead, NY
(42.96042359900048, -78.52367565699967)"
31029044070000,29,"Sescil, Douglas W.",4407,0,0,GD,Alden-Lancaster,AC,Smith W #1,Newstead,Medina,0,0,0,1991,"Newstead, NY
(42.96042359900048, -78.52367565699967)"
31013129790000,13,"Lenape Resources, Inc.",12979,0,0,GD,Lakeshore,IN,Pecoraro 536,Charlotte,Medina,0,0,0,2000,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31013122940000,13,Belden & Blake Corporation,12294,0,0,GD,Lakeshore,AC,Fancher Unit 459 #1,Arkwright,Medina,2,295,0,1989,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31009170990000,9,Great Lakes Energy Partners,17099,0,0,GD,Lakeshore,AC,Yoder #1,Conewango,Medina,12,5248,0,1987,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31013113390000,13,Belden & Blake Corporation,11339,0,0,GD,Lakeshore,AC,Bender 284,Chautauqua,Medina,0,0,0,1985,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013114290000,13,Belden & Blake Corporation,11429,0,0,GD,Lakeshore,AC,Riedesel #216-1,Westfield,Medina,5,1898,0,1996,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013164580000,13,"Esterline, Norma K.",16458,0,0,GD,Lakeshore,AC,"Damcott,G 1",Clymer,Medina,12,0,0,1993,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31029201350000,29,"Subsea Oil & Gas, Inc.",20135,0,0,GD,Brant-Eden,AC,Mason 1,Brant,Medina,12,5215,100,1987,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013209280000,13,Seneca Resources Corp.,20928,0,0,GD,Lakeshore,AC,"Bloomquist, A #7328",Poland,Medina,12,3588,60,1992,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31013158660000,13,"Kastle Resources Enterprises, Inc.",15866,0,0,GD,Lakeshore,AC,Potter 2,Busti,Medina,12,1413,0,1995,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013111120000,13,Belden & Blake Corporation,11112,0,0,GD,Lakeshore,AC,Ymca 523,Stockton,Medina,12,2644,35,1999,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31029157340000,29,"Pefley Oil & Gas, Inc.",15734,0,0,GD,Orchard Park-Hamburg,AC,Schichtel #1,Orchard Park,Medina,12,40,0,1998,"Orchard Park, NY
(42.76718214500045, -78.74387926899965)"
31037101130000,37,"Call Farms, Inc.",10113,0,0,GD,Indian Falls,AC,Call Farms 1,Batavia City,Medina,12,1,0,1998,"Batavia City, NY
(42.99836355800045, -78.18823639699963)"
31013165230000,13,"Kastle Resources Enterprises, Inc.",16523,0,0,GD,Lakeshore,AC,Mount #1,Cherry Creek,Medina,12,719,0,1994,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31013145540000,13,Belden & Blake Corporation,14554,0,0,GW,Lakeshore,AC,Lyon 591,Westfield,Medina,0,0,0,1985,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31003673740000,3,"Dick, James F Jr",67374,0,0,OD,Richburg,IN,Fisk #f1,Wirt,Richburg,12,0,0,1993,"Wirt, NY
(42.13506946300049, -78.15111966799964)"
31013122670000,13,Belden & Blake Corporation,12267,0,0,GD,Lakeshore,AC,Hayes 1366 #1,Hanover,Medina,3,2189,22,1999,"Hanover, NY
(42.963563303000456, -75.37938870499966)"
31013122650000,13,"Spurr, Ruth E.",12265,0,0,GD,Lakeshore,AC,Gist #1,Hanover,Medina,0,0,0,1988,"Hanover, NY
(42.963563303000456, -75.37938870499966)"
31009192010000,9,Great Lakes Energy Partners,19201,0,0,GD,Lakeshore,AC,"Shields,T #2",Randolph,Medina,12,2107,0,2000,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31051174000000,51,"Lenape Resources, Inc.",17400,0,0,GD,Uhley Corners-Caledonia,AC,Rodger 177,York,Medina,12,4924,0,1985,"York, NY
(43.20406110900046, -76.93921900099963)"
31013144630000,13,L. W. Resources,14463,0,0,GD,Lakeshore,IN,Markham 2,Westfield,Medina,10,3967,5,1987,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013170110000,13,"REI-NY, Inc.",17011,0,0,GD,Lakeshore,AC,Miller 6,Ellery,Medina,12,3442,65,1991,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31013105290000,13,Belden & Blake Corporation,10529,0,0,GD,Lakeshore,AC,Hanson Theodore #12,Chautauqua,Medina,12,7160,10,1993,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31009171860000,9,Great Lakes Energy Partners,17186,0,0,GD,Lakeshore,AC,"Beaver,D 3",Randolph,Medina,12,3937,7,1993,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31013137590000,13,Belden & Blake Corporation,13759,0,0,GD,Lakeshore,AC,Propheter 551,Chautauqua,Medina,11,8922,60,1987,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013225870000,13,Belden & Blake Corporation,22587,0,0,GD,Lakeshore,AC,Morrison #2 #8472,Portland,Medina,12,12283,10,1996,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013200480000,13,"REI-NY, Inc.",20048,0,0,GD,Lakeshore,AC,Prince 1,Gerry,Medina,12,6313,164,1987,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31121179950000,121,United States Gypsum Co.,17995,0,0,GD,Danley Corners,AC,Halstead 1,Bennington,Medina,12,1286,23,1995,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31013148610000,13,Great Lakes Energy Partners,14861,0,0,GD,Lakeshore,AC,Aldewein Acres 3,Westfield,Medina,3,328,0,1994,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31029130120000,29,"Winter, Clarence",13012,0,0,GD,North Collins,AC,2 Winter's,North Collins,Medina,12,400,0,1993,"North Collins, NY
(42.59468150000049, -78.94094821499965)"
31013137600000,13,Belden & Blake Corporation,13760,0,0,GD,Lakeshore,AC,Propheter 552,Chautauqua,Medina,11,9248,57,1988,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
